Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categor�a,Provincia,Departamento,Localidad,Nombre,Direcci�n,Piso,Cod_postal,Cod_area,Telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Fuente,Tipo_gestion,hora_apertura,hora_cierre
54028030,54,54028,,Salas de Teatro,Misiones,Capital,Posadas,Audit�rium del Instituto Montoya,Ayacucho 1962,s/d,3300,376,4440055,auditorium_montoya@isparm.edu.ar,www.isparm.edu.ar,-27.36815400,-55.89708900,Precisa,Gabily Anadon y Mariela Irala / Relevamiento 2017,Privado,18,21
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Espacio Arte Vivo,Calle 58 n� 461,s/d,s/d,221,4216155,espacioart@yahoo.com.ar,s/d,-34.91677400,-57.94113500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
86049110,86,86049,,Salas de Teatro,Santiago del Estero,Capital,Santiago del Estero,Plaza A�oranzas,Av.  Alsina 1900,s/d,4200,s/d,s/d,s/d,s/d,-27.80595900,-64.27199400,Precisa,Relevamiento 2017,P�blico,19,22
14091110,14,14091,,Salas de Teatro,C�rdoba,Punilla,La Cumbre,Sal�n Caraffa,Pasaje Tassano 53,s/d,5178,354,8452996,municipalidad@lacumbre.gov.ar,s/d,-30.98240000,-64.49283000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,19,22
14021130,14,14021,,Salas de Teatro,C�rdoba,Colon,Estaci�n General Paz,Sal�n Municipal de Eventos N�stor Villafa�e,Santiago del Estero s/n,s/d,X5145,352,5497275,iva16@hotmail.com,s/d,-31.13411891,-64.14100566,Localidad,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,17,23
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,El Errante Club de Teatro,Avenida Rosales 1345,s/d,1706,11,44436298,errante-teatro@sinectis.com.ar,s/d,-34.62570600,-58.59381400,Precisa,INT / Relevamiento 2017,Privado,15,21
14021140,14,14021,,Salas de Teatro,C�rdoba,Colon,Jes�s Maria,Sal�n Auditorio de la Sociedad Rural,Tucum�n 255,s/d,5220,352,5421241,srjm@srjm.org.ar,www.srjm.org.ar,-30.97642000,-64.09511000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,Privado,19,23
06826050,06,06826,,Salas de Teatro,Buenos Aires,Trenque Lauquen,Trenque Lauquen,Cearte - Centro del Arte Teatral,Saenz Pe�a 250,s/d,6400,2392,619716,s/d,s/d,-35.96748800,-62.72930500,Precisa,INT / Relevamiento 2017,Privado,18,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Circuito Cultural Barracas,Iriarte 2165,P.B.,1289,11,43026825,ccbarracas@speedy.com.ar,www.ccbarracas.com.ar,-34.64912900,-58.37777900,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,21
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,El Galp�n de las Artes,Jujuy 2755,s/d,7600,223,4964030,teatro@galponartes.com.ar,www.galponartes.com,-37.98003700,-57.55368400,Precisa,INT / Relevamiento 2017,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Muerer�o Teatro,"Av C�rdoba 5520",s/d,s/d,11,35790469,info@elmuererioteatro.com,www.elmuererioteatro.com,-34.58803665,-58.43967422,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,21
22021010,22,22021,,Salas de Teatro,Chaco,Comandante Fernandez,Roque Saenz Pe�a,Sala Septiembre,Calle 1 n� y 8 ,s/d,3700,364,4533512,carloshugocanto@gmail.com,s/d,-26.79420800,-60.44020100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,23
14021200,14,14021,,Salas de Teatro,C�rdoba,Colon,Mendiolaza,Sal�n Cultural Municipal Rafael Cacho Segu�,Avenida Malvinas Argentinas 285,s/d,5107,354,3644008,culturamendiolaza@gmail.com,s/d,-31.26929000,-64.29897000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,18,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tadron Teatro,Niceto Vega 4802,P.B.,1414,11,47777976,tadronteatro@hotmail.com,www.tadronteatro.com.ar,-34.59217600,-58.43145700,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Del Pasillo,Colombres 35,s/d,1045,11,49815167,s/d,www.delpasilloteatro.com.ar/el_teatro.html,-34.61171400,-58.41952100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro del Rayo,Salta 2991,P.B.,2000,341,4360454,laboratorio@elrayomisterioso.org.ar,www.elrayomisterioso.org.ar/espal/teatro.htm,-32.93475700,-60.66249100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Actors Studio Teatro,Diaz Velez 3842,P.B.,1200,11,49839883,teatro@actors-studio.org ,www.actors-studio.org,-34.60862000,-58.42049000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cara a Cara,Lascano 2895,P.B.,1417,11,45026456,teatrocaraacara@gmail.com,s/d,-34.60685900,-58.48509800,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Galp�n de Catalinas,Benito P�rez Gald�s 93,P.B.,1155,11,43071097,grupodeteatro@catalinasur.com.ar,www.catalinasur.com.ar,-34.62927400,-58.35834700,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,El S�ptimo Fuego,Bol�var 3675,s/d,7600,223,4959572,septimofuego@speedy.com.ar,s/d,-37.99710300,-57.56030900,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Galera,Humboldt 1591,s/d,1414,11,47719295,info@lagaleraencantada.com.ar ,www.lagaleraencantada.com.ar,-34.58572500,-58.43633000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,22
22140060,22,22140,,Salas de Teatro,Chaco,San Fernando,Resistencia,La Mascara Teatro,Posadas 76,s/d,3500,362,4305495,teatrolamascarachaco@gmail.com,www.lamascarateatro.com,-27.44571200,-58.99084100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,23
06224010,06,06224,,Salas de Teatro,Buenos Aires,Chivilcoy,Chivilcoy,Sala grupo teatral Trac,Humberto Primo 48,s/d,6620,2346,656055,grupotrac@gmail.com,www.grupotrac.blogspot.com.ar,-34.88878000,-60.01283000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
14035030,14,14035,,Salas de Teatro,C�rdoba,General Roca,Buchardo,Sal�n Cultural Alejandro Bonome,Lavalle y Belgrano,s/d,s/d,s/d,s/d,municipalidaddebuchardo@hotmail.com,s/d,-34.72418000,-63.50632000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,15,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro R�o Colorado,Segurola 2355,P.B.,1417,11,45664440,normalicht@hotmail.com,s/d,-34.61457800,-58.50573200,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Espi�n,Sarandi 766,s/d,1226,11,49436516,espionsala@gmail.com,www.escuelitadeteatro.com.ar,-34.61787700,-58.39449900,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,23
06868020,06,06868,,Salas de Teatro,Buenos Aires,Villa Gesell,Villa Gesell,La Casa de los Artistas,Av.a 5 y 127 (bis),s/d,7165,2255,462966,teatroaccion@gesell.com.ar,s/d,-37.27571600,-56.98686500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paternal Teatro,Dr. Nicol�s Repetto 1556,P.B.,1416,11,45848703,hector_bidonde@yahoo.com.ar,s/d,-34.60525500,-58.45214000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sentimiento,Federico Lacroze  4181,1�,s/d,11,45522257,s/d,www.mutualsentimiento.org.ar,-34.58680700,-58.45500900,Precisa,Argentores / Proteatro / Relevamiento 2017,Privado,15,22
06791050,06,06791,,Salas de Teatro,Buenos Aires,Tandil,Tandil,Teatro La F�brica,Pinto 367,s/d,7000,2293,442756,teatrolafabrica@gmail.com,www.lafabricatandil.blogspot.com.ar,-37.32874300,-59.13902900,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,21
54028030,54,54028,,Salas de Teatro,Misiones,Capital,Posadas,Asociaci�n Civil Grupo de la Estaci�n,Pedro M�ndez 171,s/d,3300,376,4429927,murgadelaestacion@yahoo.com.ar,www.murga-murgadelaestacion.blogspot.com,-27.37659500,-55.89532500,Precisa,Programa Programa Puntos de Cultura / Relevamiento / SInCA ,Privado,17,23
14056040,14,14056,,Salas de Teatro,C�rdoba,Juarez Celman,Carnerillo,Centro Municipal de Cultura Intendente Luis Antonio Bersezio,Juan Brian Soaje 265,s/d,s/d,358,4883005,municipalidadcarnerillo@gmail.com,s/d,-32.91342800,-64.02425000,Aproximada,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,15,23
82063170,82,82063,,Salas de Teatro,Santa Fe,La Capital,Santa Fe,El Taller Casa de Arte,1� de Mayo  2924,s/d,3000,342,4810242,s/d,s/d,-31.64122900,-60.70925300,Precisa,Argentores / Relevamiento 2017,Privado,16,23
54028030,54,54028,,Salas de Teatro,Misiones,Capital,Posadas,Galp�n de la Murga de la Estaci�n ,Pedro M�ndez 2260,s/d,3300,376,4652874,murgdelaestacion@yahoo.com.ar,www.grupodelaestacion.blogspot.com ,-27.37615600,-55.90036100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Gargant�a,Jorge Newbery 3563,P.B.,1427,11,45555596,teatrogargantua@gmail.com,www.teatrogargantua.com.ar,-34.58344900,-58.44909400,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,La Chacarita,Jacinto R�os 1449,P.B.,5000,351,4231159,lachacaritateatro@gmail.com,www.lachacaritateatro.wordpress.com,-31.40074500,-64.17086100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Anfitri�n,Venezuela 3340,s/d,1211,11,49312124,bertagoldenberg@fibertel.com.ar,www.anfitrionteatro.com.ar,-34.61662400,-58.41334600,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,22
82063170,82,82063,,Salas de Teatro,Santa Fe,La Capital,Santa Fe,Asociaci�n Cultural Teatro de la Abad�a,Estanislao Zeballos 3074,s/d,3000,342,4690507,delaabadiateatro@gmail.com,www.delaabadiateatro.wixsite.com,-31.60410800,-60.70097800,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Port�n de Sanchez,Sanchez de Bustamante 1034,P.B.,1173,11,48632848,srkastro@yahoo.com.ar,s/d,-34.59878200,-58.41345900,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Espacio Aguirre - Teatro y Escuela de Clown,Aguirre 1270 ,P.B.,1414,11,48541905,produccion@espacioaguirre.com.ar,www.espacioaguirre.com.ar,-34.59079200,-58.44209600,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La M�scara,Piedras 736,s/d,1070,11,43070566,lamascara_teatro06@yahoo.com.ar,www.lamascara-teatro.blogspot.com,-34.61670100,-58.37741200,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Pan y Arte ,"Av Boedo 880",1�,1218,11,49576922,teatro@panyarte.com.ar,www.panyarte.com.ar,-34.62358500,-58.41625200,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,21
54028030,54,54028,,Salas de Teatro,Misiones,Capital,Posadas,Audit�rium Escuela Prov. De Danza y M�sica,Colon 9,s/d,3300,376,4426651,isfd691@gmail.com,www.ispdanzas.mis.infd.edu.ar,-27.36778500,-55.89479100,Precisa,Gabily Anadon y Mariela Irala / Relevamiento 2017,P�blico,18,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Belisario Club de Cultura,"Av Corrientes1624",s/d,1042,11,43733465,info@marcelosavignone.com,s/d,-34.60425800,-58.38972100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,22
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,EMAU Escuela Municipal de Artes Urbanas ,Buenos Aires - Galp�n 17,s/d,2000,s/d,s/d,emaurosario@gmail.com,www.emaurosario.gob.ar,-32.94504400,-60.62982200,Aproximada,INT / Relevamiento 2017,P�blico,17,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Espacio de Teatro Boedo XXI,"Av Boedo 853 ",1�,1218,11,49571400,boedoxxi@gmail.com,s/d,-34.62325500,-58.41629100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Soderia Espacio Art�stico Fabril,Vidal 2549,P.B.,1428,11,45431728,la_soderia@yahoo.com.ar,s/d,-34.56007800,-58.46390300,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,NoAvestruz Espacio de Cultura Independiente,Humboldt 1857,P.B.,1414,11,47776956,hola@noavestruz.com.ar,www.avestruz.org.ar,-34.58368200,-58.43407400,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
30084160,30,30084,,Salas de Teatro,Entre R�os,Parana,Paran�,Sala Metamorfosis - Teatro Callej�n,Alameda de la Federacion 453,P.B.,3100,343,4341721,metamorfosisentrerios@gmail.com,s/d,-31.72318148,-60.53327934,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,21
50007010,50,50007,,Salas de Teatro,Mendoza,Capital,Mendoza,Teatro Cajamarca,Espa�a 1767,s/d,5500,261,4237828,teatrocajamarca@gmail.com,s/d,-32.88253500,-68.83999400,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro La Otra Orilla,Gral. Urquiza 124,s/d,1215,11,49575083,teatrolaotraorilla@hotmail.com,www.teatroinestable.com,-34.61183600,-58.41020500,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,18,23
14091040,14,14091,,Salas de Teatro,C�rdoba,Punilla,Capilla del Monte,Auditorio Diego de Torres,Obispo Trejo 323,s/d,5184,354,5102348,recep@uccor.edu.ar,s/d,-31.41930600,-64.18717200,Precisa,Argentores / Relevamiento 2017,Privado,17,21
06427010,06,06427,,Salas de Teatro,Buenos Aires,La Matanza,La Matanza,Centro Cultural y Teatro Enrique Pinti,Dr. Ignacio Arieta 2715,s/d,3040,11,44847261,teatroepinti@gmail.com,www.teatroepinti.blogspot.com,-34.67519400,-58.56519200,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Espacio Abierto,Pasaje Carabelas 255,1�,1009,11,43281903,espacioabierto@roxanarandon.com.ar,www.roxanarandon.com.ar,-34.60543800,-58.38028800,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Korinthio Teatro,Mario Bravo 437 ,s/d,1175,11,20442400,korinthioteatro@gmail.com,www.korinthioteatro.com.ar,-34.60498800,-58.41686975,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,21
90084010,90,90084,,Salas de Teatro,Tucum�n,Capital,San Miguel de Tucuman,La Gloriosa,San Luis 836,s/d,4000,381,5523666,lagloriosavoragine@yahoo.com.ar,www.lagloriosavoragine.com,-26.83995400,-65.21965500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Tertulia,Gallo 826,s/d,1172,11,48650303,teatrolatertulia@gmail.com,www.teatrolatertulia.com.ar,-34.60000600,-58.41224300,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Matemurga de Villa Crespo,Tres Arroyos 555,P.B.,1405,s/d,s/d,matemurga@gmail.com,www.matemurga.com.ar,-34.60323020,-58.45019654,Precisa,Relevamiento 2017,Privado,16,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Pompapetriyasos Teatro Comunitario,"Av Brasil 2802",s/d,s/d,s/d,s/d,pompapetriyasos@yahoo.com.ar,s/d,-34.63277150,-58.40318910,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Timbre 4,M�xico 3554,1�,1218,11,49316947,timbre4@timbre4.com,www.timbre4.com,-34.61989929,-58.41594078,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Chacarerean Teatre,Nicaragua 5565,P.B.,1414,11,47759010,info@chacarereanteatre.com.ar,www.chacarereanteatre.com.ar,-34.58196300,-58.43316100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,22
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,DocumentA/Esc�nicas,Lima 364,s/d,5000,351,4290280,documentaescenicas@gmail.com,www.documentaescenicas.org.ar,-31.41398700,-64.17775400,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Entretelones,Gral. Enrique  Martinez 1427  ,P.B.,1426,11,35298527,info@entretelonesteatro.com.ar,www.entretelonesteatro.com.ar,-34.57516100,-58.46076600,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,22
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Grupo Los Okupas del Anden,Calle 71 y Calle 17,s/d,1900,221,4210534,okupasdelanden@yahoo.com.ar,www.losokupasdelanden.blogspot.com.ar,-34.93963800,-57.93949000,Precisa,Red de Teatro Comunitario / Relevamiento 2017,Privado,18,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Comedia,Rodr�guez Pe�a 1062,P.B.,1020,11,48155665,Info@lacomedia.com.ar,www.lacomedia.com.ar,-34.59637900,-58.39190400,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,17,21
22112030,22,22112,,Salas de Teatro,Chaco,O' Higgins,San Bernardo ,La Estiga de San Bernardo,San Lorenzo 643,s/d,3701,373,5531941,sergioarenillas@yahoo.com.ar,https://www.facebook.com/LaEstigiateatro,-27.29484100,-60.67496500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Proyecto Danza Espacio de Arte,Entre R�os 166 ,11�,s/d,11,55160101,proyectodanzaescuela@gmail.com,s/d,-34.61057000,-58.39173000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,17,23
66028050,66,66028,,Salas de Teatro,Salta,Capital,Salta,Sal�n Auditorium Dr. Rafael Villagr�n,Av. Belgrano 1349,s/d,4400,387,4028476,salonauditorium@gmail.com,s/d,-24.78649500,-65.42115800,Precisa,Plan Podesta 2020 / Relevamiento SINCA,P�blico,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Silencio de Negras,Luis Saenz Pe�a 663,P.B.,1110,11,43811445,silenciodenegras@gmail.com,s/d,-34.61633800,-58.38748600,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,21
42021020,42,42021,,Salas de Teatro,La Pampa,Capital,Santa Rosa,Teatro A.T.T.P. (Asoc. Trab. Tro Pampeano),Bolivia 1286,s/d,6300,295,4419306,teatroattp@gmail.com,s/d,-36.63116100,-64.29892500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,21
14028050,14,14028,,Salas de Teatro,C�rdoba,Cruz del Eje,Cruz del Eje,Teatro Aida,Thomas Edison 2124,s/d,5280,354,9423530,mhr57@hotmail.com.ar,s/d,-30.72112300,-64.80989800,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,Privado,17,23
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Teatro de C�mara Lumen Artis,Diagonal Urquiza N� 347,s/d,s/d,s/d,s/d,s/d,s/d,-34.86645000,-58.05232000,Precisa,Relevamiento 2017,Privado,15,23
94014020,94,94014,,Salas de Teatro,"Tierra del Fuego Ant�rtida e Islas del Atl�ntico Sur",Ushuaia,Ushuaia,Teatro del Hain,12 de Octubre 1013,s/d,9410,2901,445426,teatrodelhain@hotmail.com,s/d,-54.81565500,-68.34072900,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,23
